id,frame,x1,y1,x2,y2,image_path,timestamp_in_video,is_person,has_face,mtcnn_pt,mtcnn_res,retinaFace_pt,retinaFace_res,yolov8_pt,yolov8_res,yolov11_pt,yolov11_res,opencv_pt,opencv_res
272,2904,55,50,105,193,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2904.jpg,0:06:54,0,0,0.0053,0,8.934,0,0.191,0,0.3867,0,0.0012,0
273,2947,241,182,257,230,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2947.jpg,0:07:00,0,0,0,0,0,0,0,0,0,0,0,0
274,2947,254,190,268,229,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2947.jpg,0:07:00,0,0,0,0,0,0,0,0,0,0,0,0
275,2947,227,179,243,227,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2947.jpg,0:07:00,0,0,0,0,0,0,0,0,0,0,0,0
276,2950,220,165,243,231,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2950.jpg,0:07:00,0,0,0.0001,0,0,0,0,0,0.0001,0,0,0
277,2950,245,177,257,226,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_2950.jpg,0:07:00,0,0,0,0,0,0,0,0,0,0,0,0
278,3025,0,312,34,479,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3025.jpg,0:07:11,0,0,0.0032,0,1.8845,0,0.1861,0,0.4355,0,0.001,0
279,3044,123,228,136,256,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3044.jpg,0:07:14,0,0,0,0,0,0,0,0,0.0001,0,0,0
280,3046,164,233,174,252,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3046.jpg,0:07:14,0,0,0,0,0,0,0.0001,0,0.0002,0,0,0
281,3049,149,234,160,255,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3049.jpg,0:07:14,0,0,0.0001,0,0,0,0.0001,0,0,0,0.0001,0
282,3055,62,229,80,264,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3055.jpg,0:07:15,0,0,0,0,0,0,0,0,0,0,0,0
283,3187,258,213,269,236,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3187.jpg,0:07:34,0,0,0.0001,0,0,0,0,0,0.0001,0,0,0
284,3338,1,0,175,164,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3338.jpg,0:07:56,0,0,0.0261,0,1.8558,0,0.5132,0,0.6295,0,0.0053,0
285,3380,0,0,114,274,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3380.jpg,0:08:02,0,0,0.0204,0,3.1787,0,0.2292,0,0.2482,0,0.004,0
286,3512,268,224,291,248,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3512.jpg,0:08:20,0,0,0,0,0,0,0,0,0,0,0,0
287,3531,514,218,529,259,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3531.jpg,0:08:23,0,0,0,0,0,0,0,0,0,0,0,0
288,3538,535,236,548,262,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3538.jpg,0:08:24,0,0,0.0001,0,0,0,0.0001,0,0,0,0,0
289,3539,535,235,549,262,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3539.jpg,0:08:24,0,0,0.0001,0,0,0,0.0001,0,0,0,0,0
290,3674,536,238,549,279,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3674.jpg,0:08:44,0,0,0,0,0,0,0.0001,0,0.0001,0,0,0
291,3675,536,237,549,279,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3675.jpg,0:08:44,0,0,0,0,0,0,0,0,0,0,0,0
292,3676,536,237,549,279,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3676.jpg,0:08:44,0,0,0.0001,0,0,0,0,0,0,0,0.0001,0
293,3677,536,237,549,279,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3677.jpg,0:08:44,0,0,0,0,0,0,0,0,0,0,0,0
294,3875,0,0,208,191,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3875.jpg,0:09:12,0,0,0.0352,0,2.2915,0,0.6303,0,0.4584,0,0.0062,0
295,3886,624,240,639,302,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3886.jpg,0:09:14,0,0,0,0,0,0,0,0,0,0,0,0
296,3944,498,199,515,235,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_3944.jpg,0:09:22,0,0,0,0,0,0,0,0,0,0,0.0001,0
297,4031,47,217,65,247,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4031.jpg,0:09:34,0,0,0,0,0.0001,0,0,0,0.0001,0,0,0
298,4074,254,221,264,237,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4074.jpg,0:09:41,0,0,0,0,0.0001,0,0.0001,0,0,0,0,0
299,4299,473,214,483,247,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4299.jpg,0:10:13,0,0,0.0001,0,0,0,0,0,0,0,0,0
300,4330,246,231,257,250,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4330.jpg,0:10:17,0,0,0,0,0,0,0,0,0,0,0,0
301,4331,245,233,255,250,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4331.jpg,0:10:17,0,0,0,0,0,0,0,0,0,0,0,0
302,4334,250,231,259,252,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4334.jpg,0:10:18,0,0,0.0001,0,0,0,0,0,0,0,0,0
303,4335,249,230,258,252,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4335.jpg,0:10:18,0,0,0.0001,0,0,0,0,0,0,0,0,0
304,4356,220,231,243,264,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4356.jpg,0:10:21,0,0,0,0,0,0,0,0,0.0001,0,0,0
305,4357,589,207,604,229,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4357.jpg,0:10:21,0,0,0,0,0,0,0,0,0.0001,0,0,0
306,4373,219,231,241,264,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4373.jpg,0:10:23,0,0,0,0,0,0,0,0,0.0001,0,0,0
307,4419,506,209,537,233,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4419.jpg,0:10:30,0,0,0.0001,0,0,0,0,0,0.0001,0,0.0001,0
308,4423,512,211,528,234,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4423.jpg,0:10:30,0,0,0.0001,0,0,0,0,0,0.0001,0,0,0
309,4425,515,207,545,233,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4425.jpg,0:10:31,0,0,0.0001,0,0.0057,0,0.0001,0,0.0001,0,0,0
310,4431,528,206,558,234,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4431.jpg,0:10:31,0,0,0,0,0.0001,0,0.0001,0,0.0001,0,0,0
311,4450,586,199,606,237,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4450.jpg,0:10:34,0,0,0.0001,0,0,0,0,0,0,0,0,0
312,4451,591,198,616,237,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4451.jpg,0:10:34,0,0,0.0001,0,0,0,0,0,0.0001,0,0,0
313,4452,597,196,622,237,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4452.jpg,0:10:34,0,0,0,0,0,0,0,0,0,0,0,0
314,4452,568,190,591,234,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_4452.jpg,0:10:34,0,0,0,0,0,0,0,0,0.0001,0,0,0
315,5362,88,234,100,266,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5362.jpg,0:12:44,0,0,0,0,0,0,0,0,0,0,0,0
316,5363,88,233,100,267,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5363.jpg,0:12:44,0,0,0.0002,0,0,0,0.0001,0,0,0,0,0
317,5364,88,234,100,268,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5364.jpg,0:12:44,0,0,0.0001,0,0,0,0,0,0.0001,0,0,0
318,5365,88,234,100,267,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5365.jpg,0:12:44,0,0,0.0001,0,0,0,0.0001,0,0.0001,0,0,0
319,5366,88,234,100,267,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5366.jpg,0:12:45,0,0,0.0001,0,0,0,0.0001,0,0,0,0,0
320,5369,88,234,100,269,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5369.jpg,0:12:45,0,0,0,0,0,0,0,0,0,0,0,0
321,5371,87,235,100,271,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5371.jpg,0:12:45,0,0,0,0,0,0,0,0,0.0001,0,0,0
322,5372,88,235,99,270,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5372.jpg,0:12:45,0,0,0.0001,0,0,0,0,0,0,0,0,0
323,5373,88,235,99,270,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5373.jpg,0:12:46,0,0,0,0,0,0,0.0001,0,0,0,0,0
324,5385,148,214,161,237,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5385.jpg,0:12:47,0,0,0.0001,0,0,0,0,0,0,0,0,0
325,5386,148,214,160,237,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5386.jpg,0:12:47,0,0,0,0,0,0,0,0,0,0,0,0
326,5562,445,215,457,241,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5562.jpg,0:13:13,0,0,0,0,0,0,0,0,0,0,0,0
327,5562,550,198,562,237,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5562.jpg,0:13:13,0,0,0,0,0,0,0,0,0,0,0,0
328,5566,472,210,480,241,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5566.jpg,0:13:13,0,0,0.0032,0,0,0,0.0001,0,0,0,0,0
329,5994,57,177,83,229,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_5994.jpg,0:14:14,0,0,0.0001,0,0,0,0,0,0,0,0,0
330,6058,9,16,93,229,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6058.jpg,0:14:23,0,0,0.1873,0,2.2379,0,0.41,0,0.316,0,0.0016,0
331,6059,0,0,78,200,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6059.jpg,0:14:23,0,0,0.3798,0,2.3933,0,0.4225,0,0.4643,0,0.0025,0
332,6238,433,225,445,261,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6238.jpg,0:14:49,0,0,0,0,0,0,0,0,0,0,0,0
333,6246,159,240,177,293,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6246.jpg,0:14:50,0,0,0.0001,0,0,0,0.0001,0,0,0,0,0
334,6249,150,241,173,294,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6249.jpg,0:14:50,0,0,0.0001,0,0,0,0,0,0.0001,0,0,0
335,6250,148,240,171,294,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6250.jpg,0:14:51,0,0,0.0001,0,0,0,0,0,0,0,0,0
336,6251,145,242,169,294,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6251.jpg,0:14:51,0,0,0.0001,0,0,0,0.0001,0,0,0,0,0
337,6253,128,232,164,296,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6253.jpg,0:14:51,0,0,0.0191,0,4.2033,0,0.5504,0,0.4048,0,0.0013,0
338,6255,134,236,161,297,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6255.jpg,0:14:51,0,0,0.0001,0,0.0001,0,0,0,0.0001,0,0,0
339,6257,129,241,157,297,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6257.jpg,0:14:52,0,0,0.0001,0,0.0001,0,0,0,0,0,0,0
340,6258,126,237,155,299,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6258.jpg,0:14:52,0,0,0.0003,0,0.0001,0,0,0,0.0001,0,0,0
341,6302,0,252,24,348,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6302.jpg,0:14:58,0,0,0.0001,0,0.0001,0,0.0001,0,0,0,0,0
342,6334,86,170,118,229,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6334.jpg,0:15:03,0,0,0.2783,0,5.1477,0,0.3866,0,0.2678,0,0.0009,0
343,6362,96,139,140,204,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6362.jpg,0:15:07,0,0,0.0567,0,2.3812,0,0.5066,0,0.5635,0,0.001,0
344,6363,83,132,128,208,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6363.jpg,0:15:07,0,0,0.0245,0,2.7371,0,0.3237,0,0.3202,0,0.0012,0
345,6364,64,128,114,206,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6364.jpg,0:15:07,0,0,0.0396,0,2.7133,0,0.3615,0,0.3294,0,0.0013,0
346,6429,312,120,370,231,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6429.jpg,0:15:16,0,0,0.043,0,3.346,0,0.2644,0,0.2924,0,0.0012,0
347,6430,311,112,377,234,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6430.jpg,0:15:16,0,0,0.0092,0,4.8432,0,0.2735,0,0.2892,0,0.0013,0
348,6436,554,163,605,256,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6436.jpg,0:15:17,0,0,0.0393,0,9.6408,0,0.3581,0,0.2683,0,0.001,0
349,6851,107,238,162,300,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6851.jpg,0:16:16,0,0,0.0106,0,2.1158,0,0.671,0,0.4533,0,0.0014,0
350,6853,165,226,208,290,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6853.jpg,0:16:17,0,0,0.0048,0,3.7994,0,0.5072,0,0.326,0,0.001,0
351,6907,142,221,156,254,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6907.jpg,0:16:24,0,0,0,0,0,0,0,0,0.0001,0,0,0
352,6908,145,219,159,254,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6908.jpg,0:16:24,0,0,0,0,0,0,0,0,0.0001,0,0,0
353,6909,146,218,161,254,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6909.jpg,0:16:25,0,0,0,0,0,0,0,0,0,0,0,0
354,6910,149,225,162,255,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6910.jpg,0:16:25,0,0,0,0,0,0,0,0,0.0001,0,0,0
355,6912,152,224,164,253,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_6912.jpg,0:16:25,0,0,0.0001,0,0,0,0.0001,0,0.0006,0,0,0
356,7107,265,224,281,270,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7107.jpg,0:16:53,0,0,0,0,0,0,0,0,0.0001,0,0,0
357,7108,268,226,280,259,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7108.jpg,0:16:53,0,0,0.0001,0,0.0002,0,0,0,0.0001,0,0,0
358,7109,269,227,281,259,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7109.jpg,0:16:53,0,0,0,0,0,0,0,0,0.0001,0,0,0
359,7111,272,228,285,260,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7111.jpg,0:16:53,0,0,0.0001,0,0,0,0,0,0.0001,0,0,0
360,7114,329,230,348,256,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7114.jpg,0:16:54,0,0,0,0,0,0,0,0,0,0,0,0
361,7139,0,309,37,479,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7139.jpg,0:16:57,0,0,0.0027,0,1.5709,0,0.16,0,0.8792,0,0.001,0
362,7140,0,313,37,478,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7140.jpg,0:16:57,0,0,0.0025,0,1.7481,0,0.1442,0,0.4237,0,0.0009,0
363,7152,296,223,304,235,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7152.jpg,0:16:59,0,0,0.0001,0,0,0,0,0,0.0001,0,0,0
364,7169,391,204,403,240,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7169.jpg,0:17:02,0,0,0,0,0,0,0,0,0.0011,0,0,0
365,7170,399,202,413,240,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7170.jpg,0:17:02,0,0,0,0,0,0,0,0,0.0001,0,0,0
366,7171,405,200,420,241,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7171.jpg,0:17:02,0,0,0.0001,0,0,0,0,0,0,0,0,0
367,7172,416,199,434,244,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7172.jpg,0:17:02,0,0,0,0,0,0,0,0,0,0,0,0
368,7172,221,208,232,242,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7172.jpg,0:17:02,0,0,0,0,0,0,0.0001,0,0,0,0,0
369,7173,422,198,440,245,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7173.jpg,0:17:02,0,0,0.0001,0,0,0,0,0,0,0,0,0
370,7173,217,207,231,245,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7173.jpg,0:17:02,0,0,0,0,0,0,0,0,0,0,0,0
371,7174,430,198,449,248,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7174.jpg,0:17:02,0,0,0.0001,0,0,0,0,0,0,0,0,0
372,7174,212,204,225,244,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7174.jpg,0:17:02,0,0,0,0,0,0,0.0001,0,0,0,0,0
373,7175,440,196,460,249,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7175.jpg,0:17:02,0,0,0,0,0,0,0,0,0,0,0,0
374,7175,435,195,456,248,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7175.jpg,0:17:02,0,0,0,0,0,0,0,0,0,0,0,0
375,7176,445,193,470,250,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7176.jpg,0:17:03,0,0,0,0,0,0,0,0,0,0,0,0
376,7177,458,190,477,249,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7177.jpg,0:17:03,0,0,0,0,0.0001,0,0,0,0.0001,0,0,0
377,7178,484,195,498,254,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7178.jpg,0:17:03,0,0,0,0,0,0,0,0,0,0,0,0
378,7178,471,188,489,254,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7178.jpg,0:17:03,0,0,0,0,0,0,0,0,0,0,0,0
379,7178,471,187,497,256,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7178.jpg,0:17:03,0,0,0,0,0,0,0,0,0,0,0,0
380,7180,514,179,538,255,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7180.jpg,0:17:03,0,0,0.0001,0,0,0,0.0001,0,0,0,0,0
381,7241,462,15,585,163,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7241.jpg,0:17:12,0,0,0.0065,0,1.5866,0,0.7676,0,0.4855,0,0.0013,0
382,7363,158,258,175,294,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7363.jpg,0:17:29,0,0,0,0,0,0,0,0,0,0,0,0
383,7379,0,0,281,239,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7379.jpg,0:17:31,0,0,0.0376,0,2.1839,0,0.7314,0,0.4881,0,0.0045,0
384,7380,0,0,216,230,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7380.jpg,0:17:32,0,0,0.0097,0,1.9071,0,0.9417,0,0.4728,0,0.0032,0
385,7405,238,184,256,229,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7405.jpg,0:17:35,0,0,0,0,0,0,0.0002,0,0,0,0,0
386,7467,56,105,161,251,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7467.jpg,0:17:44,0,0,0.0094,0,2.323,0,0.8187,0,0.4168,0,0.0019,0
387,7468,72,103,174,243,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7468.jpg,0:17:44,0,0,0.0118,0,6.9852,0,5.7197,0,0.3443,0,0.0016,0
388,7497,213,212,226,246,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7497.jpg,0:17:48,0,0,0,0,0.0001,0,0.0001,0,0,0,0,0
389,7508,141,80,347,229,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7508.jpg,0:17:50,0,0,0.0204,0,17.8318,0,1.4409,0,0.4101,0,0.0048,0
390,7523,0,0,260,234,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7523.jpg,0:17:52,0,0,0.015,0,4.8482,0,0.9047,0,0.7538,0,0.0073,0
391,7533,96,174,123,223,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7533.jpg,0:17:53,0,0,0,0,0.0001,0,0,0,0.0001,0,0,0
392,7534,79,170,102,225,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7534.jpg,0:17:54,0,0,0,0,0,0,0.0001,0,0,0,0,0
393,7554,0,0,260,236,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7554.jpg,0:17:56,0,0,0.069,0,2.5132,0,3.6565,0,0.5332,0,0.0041,0
394,7588,514,219,523,243,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7588.jpg,0:18:01,0,0,0,0,0,0,0.0001,0,0,0,0,0
395,7601,0,0,238,238,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7601.jpg,0:18:03,0,0,0.022,0,2.8845,0,2.2692,0,0.4755,0,0.0022,0
396,7750,412,180,447,252,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7750.jpg,0:18:24,0,0,0.003,0,4.3133,0,0.8753,0,0.2685,0,0.0007,0
397,7886,0,315,43,479,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7886.jpg,0:18:44,0,0,0.0041,0,1.7131,0,0.5628,0,0.1801,0,0.0011,0
398,7948,482,181,500,257,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_7948.jpg,0:18:53,0,0,0,0,0,0,0.0002,0,0,0,0,0
399,8067,365,209,376,237,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8067.jpg,0:19:10,0,0,0,0,0,0,0.0001,0,0.0001,0,0,0
400,8067,346,201,358,237,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8067.jpg,0:19:10,0,0,0,0,0,0,0,0,0,0,0,0
401,8260,98,203,138,276,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8260.jpg,0:19:37,0,0,0.0045,0,3.5405,0,0.6275,0,0.3346,0,0.0007,0
402,8295,524,166,559,237,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8295.jpg,0:19:42,0,0,0.0022,0,3.4289,0,0.5872,0,0.3129,0,0.0011,0
403,8296,527,166,562,262,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8296.jpg,0:19:42,0,0,0.0016,0,2.5065,0,0.3639,0,0.275,0,0.001,0
404,8296,454,168,487,251,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8296.jpg,0:19:42,0,0,0.0012,0,2.6939,0,0.3444,0,0.269,0,0.0005,0
405,8297,537,166,571,238,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8297.jpg,0:19:42,0,0,0.003,0,8.4933,0,0.6429,0,0.252,0,0.0011,0
406,8302,572,157,616,235,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8302.jpg,0:19:43,0,0,0.0089,0,10.2866,0,1.1324,0,0.3282,0,0.0009,0
407,8305,590,157,639,259,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8305.jpg,0:19:43,0,0,0.003,0,4.7452,0,0.6117,0,0.3744,0,0.0009,0
408,8306,598,157,639,268,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8306.jpg,0:19:44,0,0,0.0036,0,2.7612,0,0.3749,0,0.2005,0,0.001,0
409,8388,142,207,165,262,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8388.jpg,0:19:55,0,0,0,0,0,0,0.0001,0,0,0,0,0
410,8389,124,204,152,267,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8389.jpg,0:19:55,0,0,0.0001,0,0.0001,0,0.0001,0,0,0,0,0
411,8546,49,212,66,253,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8546.jpg,0:20:18,0,0,0,0,0,0,0,0,0,0,0,0
412,8645,404,204,421,256,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8645.jpg,0:20:32,0,0,0,0,0,0,0.0001,0,0,0,0,0
413,8728,0,313,39,479,/Users/Documents/thesis/program/media/zf_processed_videos/RefCam_FC/person_frames/frame_8728.jpg,0:20:44,0,0,0.0051,0,1.7531,0,0.5691,0,0.3789,0,0.0009,0
